city;race_name;date;when;division;who;total time;W/L/T;hurdles;name;start;time;error;anomaly;w_pair
Heroltice;Hanácké škvarek;2023-04-22;11:48:20;2;Wildrunners Zephyr;16.27;W;27.5;Ted;999.0;999.0;TRUE;TRUE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;11:48:20;2;Fofr Dog Future;8.82;L;22.5;Ela;0.18;4.19;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;11:48:20;2;Fofr Dog Future;8.82;L;22.5;Lenny;0.0;4.45;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;11:48:20;2;Fofr Dog Future;8.82;L;22.5;Elli;999.0;999.0;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;11:48:20;2;Fofr Dog Future;8.82;L;22.5;;999.0;999.0;TRUE;TRUE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;11:51:12;2;Wildrunners Zephyr;32.14;L;27.5;Falco;-0.01;4.09;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;11:51:12;2;Wildrunners Zephyr;32.14;L;27.5;Negro;1.04;4.82;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;11:51:12;2;Wildrunners Zephyr;32.14;L;27.5;Hank;0.0;4.73;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;11:51:12;2;Wildrunners Zephyr;32.14;L;27.5;Ted;12.52;4.96;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;11:51:12;2;Fofr Dog Future;40.26;W;22.5;Ela;0.15;4.16;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;11:51:12;2;Fofr Dog Future;40.26;W;22.5;Lenny;999.0;4.46;TRUE;TRUE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;11:51:12;2;Fofr Dog Future;40.26;W;22.5;Elli;1.07;5.23;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;11:51:12;2;Fofr Dog Future;40.26;W;22.5;Sigy;3.97;4.96;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:00:29;2;Hopíci Brno;23.61;W;17.5;Estee;0.25;5.3;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:00:29;2;Hopíci Brno;23.61;W;17.5;Zelí;1.18;5.23;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:00:29;2;Hopíci Brno;23.61;W;17.5;Dex;1.25;4.47;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:00:29;2;Hopíci Brno;23.61;W;17.5;Tarry;0.91;5.01;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:00:29;2;Wildrunners Xxl;86.03;L;15.0;Bailey;0.66;5.12;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:00:29;2;Wildrunners Xxl;86.03;L;15.0;Gordon;1.13;6.74;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:00:29;2;Wildrunners Xxl;86.03;L;15.0;Jasper;0.24;5.84;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:00:29;2;Wildrunners Xxl;86.03;L;15.0;Angie;0.85;11.76;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:01:52;2;Hopíci Brno;22.79;W;17.5;Estee;0.58;4.37;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:01:52;2;Hopíci Brno;22.79;W;17.5;Zelí;1.01;5.34;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:01:52;2;Hopíci Brno;22.79;W;17.5;Dex;1.13;4.51;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:01:52;2;Hopíci Brno;22.79;W;17.5;Tarry;0.79;5.07;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:01:52;2;Wildrunners Xxl;28.45;L;15.0;Bailey;0.48;5.5;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:01:52;2;Wildrunners Xxl;28.45;L;15.0;Gordon;0.58;6.98;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:01:52;2;Wildrunners Xxl;28.45;L;15.0;Jasper;0.0;9.14;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:01:52;2;Wildrunners Xxl;28.45;L;15.0;Angie;0.65;5.12;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:03:23;2;Hopíci Brno;22.17;W;17.5;Estee;0.35;4.35;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:03:23;2;Hopíci Brno;22.17;W;17.5;Zelí;0.72;5.18;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:03:23;2;Hopíci Brno;22.17;W;17.5;Dex;1.08;4.59;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:03:23;2;Hopíci Brno;22.17;W;17.5;Tarry;0.84;5.06;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:03:23;2;Wildrunners Xxl;24.29;L;15.0;Bailey;0.17;5.6;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:03:23;2;Wildrunners Xxl;24.29;L;15.0;Gordon;0.36;6.91;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:03:23;2;Wildrunners Xxl;24.29;L;15.0;Jasper;0.64;4.69;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:03:23;2;Wildrunners Xxl;24.29;L;15.0;Agnes;0.36;5.58;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:04:58;2;Hopíci Brno;21.69;W;17.5;Estee;0.17;4.38;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:04:58;2;Hopíci Brno;21.69;W;17.5;Zelí;0.54;5.23;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:04:58;2;Hopíci Brno;21.69;W;17.5;Dex;0.96;4.66;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:04:58;2;Hopíci Brno;21.69;W;17.5;Tarry;0.61;5.14;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:04:58;2;Wildrunners Xxl;24.64;L;15.0;Bailey;0.06;6.24;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:04:58;2;Wildrunners Xxl;24.64;L;15.0;Gordon;0.39;7.25;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:04:58;2;Wildrunners Xxl;24.64;L;15.0;Jasper;-0.57;999.0;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;12:04:58;2;Wildrunners Xxl;24.64;L;15.0;Agnes;999.0;4.69;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:06:40;1;Wildrunners Nightfall;20.3;W;25.0;Fleur;0.2;4.54;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:06:40;1;Wildrunners Nightfall;20.3;W;25.0;Dexter;0.0;4.78;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:06:40;1;Wildrunners Nightfall;20.3;W;25.0;Bonnie;0.26;4.22;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:06:40;1;Wildrunners Nightfall;20.3;W;25.0;Sirius;2.17;4.14;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:06:40;1;Wildrunners Hopefuls;15.78;L;27.5;Enola;0.1;3.89;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:06:40;1;Wildrunners Hopefuls;15.78;L;27.5;Maggie;0.0;4.01;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:06:40;1;Wildrunners Hopefuls;15.78;L;27.5;Tyna;0.0;3.95;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:06:40;1;Wildrunners Hopefuls;15.78;L;27.5;Moon;999.0;3.84;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:08:03;1;Wildrunners Nightfall;20.86;W;25.0;Fleur;0.19;4.36;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:08:03;1;Wildrunners Nightfall;20.86;W;25.0;Dexter;0.15;4.75;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:08:03;1;Wildrunners Nightfall;20.86;W;25.0;Bonnie;0.24;4.26;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:08:03;1;Wildrunners Nightfall;20.86;W;25.0;Sirius;2.71;4.2;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:08:03;1;Wildrunners Hopefuls;15.68;L;27.5;Enola;-0.24;3.9;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:08:03;1;Wildrunners Hopefuls;15.68;L;27.5;Maggie;999.0;3.97;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:08:03;1;Wildrunners Hopefuls;15.68;L;27.5;Tyna;0.0;4.27;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:08:03;1;Wildrunners Hopefuls;15.68;L;27.5;Moon;-0.13;3.92;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:09:16;1;Wildrunners Nightfall;20.81;L;25.0;Fleur;0.07;4.42;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:09:16;1;Wildrunners Nightfall;20.81;L;25.0;Dexter;0.17;4.76;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:09:16;1;Wildrunners Nightfall;20.81;L;25.0;Bonnie;0.0;4.42;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:09:16;1;Wildrunners Nightfall;20.81;L;25.0;Sirius;2.77;4.2;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:09:16;1;Wildrunners Hopefuls;16.54;W;27.5;Enola;0.25;3.95;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:09:16;1;Wildrunners Hopefuls;16.54;W;27.5;Maggie;0.0;4.09;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:09:16;1;Wildrunners Hopefuls;16.54;W;27.5;Tyna;0.0;4.15;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:09:16;1;Wildrunners Hopefuls;16.54;W;27.5;Moon;0.19;3.92;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:15:43;1;Wildrunners Maximini;19.24;L;27.5;Brooke;0.05;4.27;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:15:43;1;Wildrunners Maximini;19.24;L;27.5;Rocky;0.44;5.12;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:15:43;1;Wildrunners Maximini;19.24;L;27.5;Bree;0.0;4.23;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:15:43;1;Wildrunners Maximini;19.24;L;27.5;Bruno;0.45;4.68;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:15:43;1;Fofr Dog;18.44;W;22.5;Hessie;0.18;4.64;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:15:43;1;Fofr Dog;18.44;W;22.5;Dizzy;0.22;4.34;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:15:43;1;Fofr Dog;18.44;W;22.5;Tex;0.15;3.87;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:15:43;1;Fofr Dog;18.44;W;22.5;Ogi;0.15;4.89;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:17:09;1;Wildrunners Maximini;18.79;L;27.5;Brooke;-0.09;4.28;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:17:09;1;Wildrunners Maximini;18.79;L;27.5;Rocky;0.15;5.14;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:17:09;1;Wildrunners Maximini;18.79;L;27.5;Bree;0.18;4.2;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:17:09;1;Wildrunners Maximini;18.79;L;27.5;Bruno;0.19;4.75;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:17:09;1;Fofr Dog;18.51;W;22.5;Hessie;0.19;4.62;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:17:09;1;Fofr Dog;18.51;W;22.5;Dizzy;0.13;4.32;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:17:09;1;Fofr Dog;18.51;W;22.5;Tex;0.33;3.93;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:17:09;1;Fofr Dog;18.51;W;22.5;Ogi;0.2;4.79;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:18:20;1;Wildrunners Maximini;19.34;W;27.5;Brooke;0.81;4.3;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:18:20;1;Wildrunners Maximini;19.34;W;27.5;Rocky;0.0;5.3;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:18:20;1;Wildrunners Maximini;19.34;W;27.5;Bree;0.0;4.29;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:18:20;1;Wildrunners Maximini;19.34;W;27.5;Bruno;0.0;4.64;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:18:20;1;Fofr Dog;25.65;L;22.5;Hessie;0.07;4.68;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:18:20;1;Fofr Dog;25.65;L;22.5;Dizzy;0.0;4.38;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:18:20;1;Fofr Dog;25.65;L;22.5;Tex;0.18;3.96;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:18:20;1;Fofr Dog;25.65;L;22.5;Ogi;0.15;4.78;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:38:08;2;Wildrunners Xxl;68.51;L;27.5;Bailey;-0.27;6.16;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:38:08;2;Wildrunners Xxl;68.51;L;27.5;Agnes;6.49;5.25;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:38:08;2;Wildrunners Xxl;68.51;L;27.5;Jasper;0.99;7.99;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:38:08;2;Wildrunners Xxl;68.51;L;27.5;Angie;0.8;5.46;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:38:08;2;Wildrunners Zephyr;60.93;W;27.5;Falco;0.004;4.13;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:38:08;2;Wildrunners Zephyr;60.93;W;27.5;Negro;0.99;5.28;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:38:08;2;Wildrunners Zephyr;60.93;W;27.5;Hank;0.7;4.72;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:38:08;2;Wildrunners Zephyr;60.93;W;27.5;Ted;17.78;4.76;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:40:15;2;Wildrunners Xxl;58.66;W;27.5;Bailey;-0.2;4.95;TRUE;TRUE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:40:15;2;Wildrunners Xxl;58.66;W;27.5;Agnes;2.81;5.16;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:40:15;2;Wildrunners Xxl;58.66;W;27.5;Jasper;2.27;6.58;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:40:15;2;Wildrunners Xxl;58.66;W;27.5;Angie;0.93;5.57;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:40:15;2;Wildrunners Zephyr;66.49;L;27.5;Falco;-0.09;4.19;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:40:15;2;Wildrunners Zephyr;66.49;L;27.5;Negro;1.04;5.43;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:40:15;2;Wildrunners Zephyr;66.49;L;27.5;Hank;1.75;4.74;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:40:15;2;Wildrunners Zephyr;66.49;L;27.5;Ted;11.96;999.0;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:42:43;2;Wildrunners Xxl;28.79;L;27.5;Bailey;0.28;4.76;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:42:43;2;Wildrunners Xxl;28.79;L;27.5;Agnes;4.2;6.91;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:42:43;2;Wildrunners Xxl;28.79;L;27.5;Jasper;1.23;4.76;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:42:43;2;Wildrunners Xxl;28.79;L;27.5;Angie;0.58;6.07;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:42:43;2;Wildrunners Zephyr;29.46;W;27.5;Falco;0.03;4.42;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:42:43;2;Wildrunners Zephyr;29.46;W;27.5;Negro;1.08;5.09;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:42:43;2;Wildrunners Zephyr;29.46;W;27.5;Mason;-0.15;4.69;TRUE;TRUE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:42:43;2;Wildrunners Zephyr;29.46;W;27.5;Hank;1.01;4.75;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:44:06;2;Wildrunners Xxl;26.12;W;27.5;Bailey;0.2;4.94;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:44:06;2;Wildrunners Xxl;26.12;W;27.5;Agnes;1.15;6.82;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:44:06;2;Wildrunners Xxl;26.12;W;27.5;Jasper;0.71;4.75;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:44:06;2;Wildrunners Xxl;26.12;W;27.5;Angie;1.55;6.01;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:44:06;2;Wildrunners Zephyr;38.19;L;27.5;Falco;0.25;4.33;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:44:06;2;Wildrunners Zephyr;38.19;L;27.5;Negro;0.8;5.64;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:44:06;2;Wildrunners Zephyr;38.19;L;27.5;Mason;999.0;4.84;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:44:06;2;Wildrunners Zephyr;38.19;L;27.5;Hank;1.09;5.0;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:50:40;2;Hopíci Brno;22.17;W;17.5;Estee;0.41;4.36;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:50:40;2;Hopíci Brno;22.17;W;17.5;Zelí;0.22;5.16;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:50:40;2;Hopíci Brno;22.17;W;17.5;Dex;1.68;4.42;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:50:40;2;Hopíci Brno;22.17;W;17.5;Tarry;0.79;5.15;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:50:40;2;Fofr Dog Future;30.45;L;22.5;Ela;0.13;4.24;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:50:40;2;Fofr Dog Future;30.45;L;22.5;Lenny;999.0;5.66;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:50:40;2;Fofr Dog Future;30.45;L;22.5;Elli;0.77;5.15;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:50:40;2;Fofr Dog Future;30.45;L;22.5;Sigy;0.34;5.02;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:52:11;2;Hopíci Brno;21.81;W;17.5;Estee;0.33;4.33;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:52:11;2;Hopíci Brno;21.81;W;17.5;Zelí;0.35;5.3;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:52:11;2;Hopíci Brno;21.81;W;17.5;Dex;0.94;4.54;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:52:11;2;Hopíci Brno;21.81;W;17.5;Tarry;0.94;5.08;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:52:11;2;Fofr Dog Future;28.58;L;22.5;Ela;0.16;4.31;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:52:11;2;Fofr Dog Future;28.58;L;22.5;Lenny;999.0;4.84;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:52:11;2;Fofr Dog Future;28.58;L;22.5;Elli;0.66;5.31;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:52:11;2;Fofr Dog Future;28.58;L;22.5;Sigy;0.41;5.03;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:54:04;2;Hopíci Brno;22.26;W;17.5;Estee;0.22;4.3;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:54:04;2;Hopíci Brno;22.26;W;17.5;Zelí;0.45;5.2;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:54:04;2;Hopíci Brno;22.26;W;17.5;Dex;1.44;4.68;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:54:04;2;Hopíci Brno;22.26;W;17.5;Tarry;0.57;5.39;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:54:04;2;Fofr Dog Future;50.05;L;22.5;Ela;0.11;4.36;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:54:04;2;Fofr Dog Future;50.05;L;22.5;Lenny;0.14;4.28;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:54:04;2;Fofr Dog Future;50.05;L;22.5;Elli;0.41;5.11;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:54:04;2;Fofr Dog Future;50.05;L;22.5;Sigy;0.34;5.27;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:55:37;2;Hopíci Brno;22.08;W;17.5;Estee;0.15;4.39;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:55:37;2;Hopíci Brno;22.08;W;17.5;Zelí;0.34;5.65;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:55:37;2;Hopíci Brno;22.08;W;17.5;Dex;1.1;4.68;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:55:37;2;Hopíci Brno;22.08;W;17.5;Tarry;0.58;5.21;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:55:37;2;Fofr Dog Future;38.5;L;22.5;Ela;0.05;4.23;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:55:37;2;Fofr Dog Future;38.5;L;22.5;Lenny;0.18;4.18;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:55:37;2;Fofr Dog Future;38.5;L;22.5;Elli;0.34;5.1;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;15:55:37;2;Fofr Dog Future;38.5;L;22.5;Sigy;999.0;999.0;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:04:06;1;Wildrunners Nightfall;18.83;W;25.0;Fleur;0.33;4.3;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:04:06;1;Wildrunners Nightfall;18.83;W;25.0;Dexter;0.34;4.9;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:04:06;1;Wildrunners Nightfall;18.83;W;25.0;Bonnie;0.34;4.24;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:04:06;1;Wildrunners Nightfall;18.83;W;25.0;Pax;0.25;4.13;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:04:06;1;Wildrunners Dreamers;16.46;L;25.0;Sunny;0.14;4.02;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:04:06;1;Wildrunners Dreamers;16.46;L;25.0;Dixie;0.0;4.21;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:04:06;1;Wildrunners Dreamers;16.46;L;25.0;Alfie;999.0;3.87;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:04:06;1;Wildrunners Dreamers;16.46;L;25.0;Hector;0.22;4.0;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:05:23;1;Wildrunners Nightfall;17.75;L;25.0;Fleur;-0.07;4.39;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:05:23;1;Wildrunners Nightfall;17.75;L;25.0;Dexter;0.0;4.97;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:05:23;1;Wildrunners Nightfall;17.75;L;25.0;Bonnie;999.0;999.0;TRUE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:05:23;1;Wildrunners Nightfall;17.75;L;25.0;Pax;0.0;4.24;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:05:23;1;Wildrunners Dreamers;16.73;W;25.0;Sunny;0.07;4.16;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:05:23;1;Wildrunners Dreamers;16.73;W;25.0;Dixie;0.0;4.3;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:05:23;1;Wildrunners Dreamers;16.73;W;25.0;Alfie;0.22;3.91;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:05:23;1;Wildrunners Dreamers;16.73;W;25.0;Hector;0.0;4.08;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:12:09;1;Wildrunners Nightfall;37.88;L;25.0;Fleur;0.3;4.46;FALSE;FALSE;FALSE
Heroltice;Hanácké škvarek;2023-04-22;16:12:09;1;Wildrunners Nightfall;37.88;L;25.0;Dexter;0.0;5.74;FALSE;FALSE;FALSE
